Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester_GPA,CGPA,Gender_Male,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD,Dropout
19.6,31029.0,2.69,82.4,2,26.5,4.5,3.27,3.47,3.4,False,True,True,True,True,False,False,False,False,True,False,False,False,False,0
17.0,52062.0,4.04,77.9,3,38.8,3.9,1.21,1.15,1.14,True,True,False,False,False,True,False,False,False,False,True,True,False,False,1
23.9,29740.5,4.0,85.0,1,17.1,5.5,3.25,3.29,3.29,True,False,True,False,False,False,False,True,False,False,False,True,False,False,0
19.9,25000.0,3.56,68.0,4,36.3,3.0,1.68,1.8,1.82,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
19.7,25000.0,4.52,86.8,3,25.4,3.6,4.0,3.28,3.28,False,True,False,False,False,True,False,False,False,False,True,True,False,False,0
17.1,26761.0,3.78,77.9,4,14.1,3.2,2.72,2.54,2.54,True,True,False,False,False,False,False,False,False,True,False,False,False,False,1
24.8,29740.5,4.0,73.5,1,19.1,5.5,2.85,3.39,3.39,False,True,False,True,False,False,False,False,False,True,False,False,True,False,0
18.2,25000.0,4.01,78.5,2,34.9,4.6,1.15,0.74,0.8,False,True,True,False,True,False,False,True,False,False,False,False,False,False,1
21.1,25000.0,2.03,69.2,0,12.2,7.4,2.16,2.23,2.23,False,True,False,True,True,False,False,False,False,False,False,True,False,False,0
23.0,25000.0,3.49,79.7,1,26.6,6.6,3.06,2.88,2.88,True,True,True,False,False,False,False,False,False,False,True,False,False,False,0
21.9,29740.5,4.0,83.0,1,42.8,5.5,0.91,0.85,0.85,False,True,True,True,False,False,False,False,False,True,False,False,True,False,0
20.9,55415.0,4.59,82.6,0,24.1,4.4,1.95,1.88,1.83,True,True,False,True,False,False,True,False,True,False,False,False,True,False,0
17.3,40346.0,2.61,85.7,6,11.5,1.9,3.19,2.85,2.92,True,True,True,False,True,False,False,False,True,False,False,False,True,False,0
19.2,43456.0,3.4,77.5,3,26.7,4.4,2.02,2.38,2.38,True,True,False,False,False,False,True,True,False,False,False,False,False,False,0
21.4,44076.0,4.27,88.2,1,38.1,7.5,1.83,1.93,1.89,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1
19.3,25000.0,3.32,84.1,4,14.4,4.8,3.31,3.94,3.94,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0
21.4,29915.0,3.56,88.5,1,44.2,5.5,0.64,0.7,0.77,False,True,True,False,True,False,False,False,False,True,False,True,False,False,0
22.5,25000.0,4.32,95.3,2,39.2,5.1,3.71,3.73,3.73,True,True,True,True,False,True,False,False,True,False,False,True,False,False,0
23.1,40356.0,6.38,69.6,2,34.2,6.8,3.03,3.02,3.11,True,True,True,False,True,False,False,False,True,False,False,True,False,False,0
18.3,25000.0,4.4,78.9,1,36.9,7.0,2.75,3.04,3.06,True,True,True,True,False,True,False,False,True,False,False,True,False,False,0
25.8,26682.0,4.9,75.9,0,31.5,2.7,3.09,2.71,2.72,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0
22.7,41302.0,2.85,99.1,2,34.0,1.1,3.9,3.7,3.7,False,True,True,False,False,False,False,False,False,False,True,False,False,False,0
21.0,25000.0,2.38,86.8,2,30.9,6.7,2.16,2.02,2.08,False,True,True,False,False,False,True,False,False,False,True,True,False,False,0
23.4,52946.0,2.86,84.3,3,40.6,5.1,2.32,2.32,2.33,False,True,True,False,False,False,True,False,False,True,False,False,False,False,1
26.2,40295.0,3.77,91.6,3,45.5,6.7,1.85,1.87,1.81,False,True,False,True,False,False,True,True,False,False,False,False,False,False,0
17.8,37365.0,4.29,82.1,2,20.2,5.0,4.0,3.68,3.64,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0
20.5,45198.0,4.62,85.7,1,21.6,6.4,2.13,1.92,1.85,True,True,False,True,False,True,False,False,False,False,False,True,False,False,0
17.0,25000.0,5.16,78.4,4,25.3,5.3,2.0,1.91,1.91,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
21.4,29740.5,4.0,71.1,4,22.7,5.5,0.88,0.85,0.85,False,True,True,True,False,False,False,False,False,True,False,True,False,False,1
21.8,29912.0,1.3,89.2,0,43.6,4.8,1.78,2.12,2.04,False,True,True,False,True,False,False,False,False,True,False,True,False,False,0
20.9,29510.0,2.72,74.3,1,12.0,5.2,0.6,0.63,0.58,False,True,True,False,False,False,True,False,False,False,False,True,False,False,1
19.6,25000.0,6.16,88.0,3,36.5,6.6,3.46,3.51,3.46,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0
17.0,25000.0,4.45,90.7,1,46.6,5.2,2.9,2.97,3.09,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0
21.8,25000.0,3.86,64.0,0,23.1,3.6,1.06,1.5,1.5,False,True,True,False,False,True,False,False,False,False,False,True,False,False,1
24.2,25000.0,1.1,90.4,0,47.7,8.5,0.03,0.2,0.17,True,True,False,False,False,False,True,False,True,False,False,False,False,False,1
19.7,25000.0,2.32,84.0,3,43.9,6.1,1.28,1.52,1.52,True,True,False,False,False,False,False,True,False,False,False,False,True,False,0
22.0,49575.0,5.15,74.2,1,25.8,7.9,2.17,2.64,2.62,False,True,False,False,False,True,False,True,False,False,False,True,False,False,0
17.6,29740.5,4.0,53.1,0,39.8,5.5,2.52,2.28,2.28,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0
22.0,26825.0,4.71,81.4,1,20.1,5.0,2.64,3.08,3.05,False,True,True,True,True,False,False,False,False,True,False,True,False,False,0
20.1,59862.0,3.48,80.6,4,16.8,5.8,0.19,0.34,0.39,False,True,True,True,False,False,True,False,True,False,False,False,False,False,1
19.3,51302.0,6.84,90.7,1,24.4,6.7,2.83,2.41,2.33,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
19.3,61684.0,3.94,82.5,1,46.2,2.1,2.96,2.73,2.73,False,True,False,True,False,False,False,True,False,False,False,False,True,False,0
20.1,25000.0,2.06,73.3,1,24.5,2.2,2.66,2.47,2.47,True,True,False,False,False,False,False,True,False,False,False,True,False,False,0
21.8,47599.0,4.75,69.6,1,30.5,4.3,2.03,2.16,2.06,False,True,True,False,True,False,False,False,False,False,True,False,True,False,0
18.1,25000.0,4.1,83.2,1,17.9,6.5,2.94,2.99,3.01,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
20.1,25197.0,3.19,82.0,1,40.4,4.3,3.78,3.97,4.0,True,True,False,False,True,False,False,False,True,False,False,False,True,False,0
20.9,26661.0,4.26,92.6,4,40.0,5.3,1.34,1.76,1.85,True,True,True,False,False,False,True,False,True,False,False,False,False,False,0
18.6,25000.0,5.36,78.1,1,21.5,5.6,2.37,2.39,2.39,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1
25.0,25000.0,3.69,85.3,1,5.0,4.0,2.92,2.82,2.92,False,True,False,True,False,True,False,False,False,False,True,False,False,False,0
19.1,25000.0,2.76,80.9,0,25.7,8.1,2.26,2.22,2.22,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1
19.5,25000.0,4.27,60.4,0,35.3,4.1,2.35,2.17,2.17,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
18.8,49704.0,3.17,87.7,1,29.8,1.8,3.47,3.4,3.39,True,True,False,False,True,False,False,False,False,True,False,True,False,False,0
25.0,26650.0,4.43,78.6,2,31.0,3.7,4.0,3.79,3.72,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0
22.2,33552.0,5.65,87.3,2,34.2,4.0,3.98,4.0,4.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
18.9,32803.0,2.52,83.4,1,23.9,5.8,2.24,1.97,1.97,False,True,True,False,False,False,False,False,False,False,True,True,False,False,1
23.4,30725.0,1.6,74.1,3,14.9,5.9,1.09,0.81,0.73,True,True,False,True,False,False,True,False,False,False,True,True,False,False,0
21.4,31435.0,6.98,80.6,2,38.9,6.6,3.06,2.67,2.56,False,True,False,False,False,False,True,False,False,False,True,True,False,False,0
21.6,25000.0,4.17,81.7,2,19.4,8.9,2.32,3.06,2.95,False,True,True,True,False,False,True,False,False,False,False,True,False,False,0
20.2,69636.0,2.38,83.5,3,15.6,5.6,2.89,3.6,3.59,False,True,True,True,False,True,False,True,False,False,False,False,False,False,0
19.4,46932.0,2.7,86.1,2,36.0,7.0,3.41,3.56,3.56,True,True,False,True,True,False,False,False,False,False,False,True,False,False,1
21.7,30062.0,3.38,82.2,3,16.7,4.7,2.67,2.45,2.39,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0
19.8,25000.0,4.39,96.0,4,20.2,6.0,0.94,0.18,0.14,True,False,True,False,False,False,True,False,False,False,True,True,False,False,1
25.0,27687.0,0.86,88.7,4,49.0,4.9,2.72,2.68,2.68,True,True,False,False,False,False,False,True,False,False,False,True,False,False,0
18.2,38199.0,4.91,90.0,0,49.1,5.2,3.01,3.04,2.97,True,True,False,True,False,False,True,False,False,False,True,False,False,False,0
24.4,73128.0,3.11,88.6,1,44.3,5.8,2.88,2.33,2.41,False,True,False,True,False,True,False,False,False,False,True,False,False,False,0
20.8,25000.0,5.93,82.6,1,39.1,7.3,2.4,2.3,2.38,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
21.7,44173.0,4.5,87.9,2,43.9,5.4,4.0,3.54,3.53,False,True,False,True,True,False,False,True,False,False,False,False,False,False,0
22.8,58456.0,5.16,92.0,3,53.6,5.4,4.0,4.0,4.0,True,True,True,False,False,True,False,False,False,False,False,False,True,False,0
19.6,25000.0,3.7,83.0,2,43.1,6.1,4.0,3.92,3.87,True,True,True,False,True,False,False,False,False,False,False,True,False,False,0
22.9,26670.0,4.32,90.4,2,33.0,7.1,1.97,2.55,2.47,True,True,True,True,False,False,True,False,False,False,False,False,False,False,0
17.0,25000.0,5.8,71.6,1,40.5,3.0,2.14,1.93,1.92,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0
19.4,38496.0,2.89,90.8,0,24.4,5.9,1.48,1.06,1.03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
19.0,25000.0,4.57,75.8,0,31.8,3.1,2.7,2.17,2.22,False,True,True,False,False,False,True,False,True,False,False,False,False,False,0
18.2,27499.0,4.7,71.6,4,32.3,7.9,1.23,0.89,0.96,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
20.5,25000.0,5.77,79.8,3,28.3,6.1,2.51,2.62,2.62,False,True,False,True,True,False,False,True,False,False,False,False,True,False,0
21.8,45803.0,3.17,83.7,2,26.2,7.7,0.76,0.56,0.56,True,False,False,True,False,False,False,False,False,False,False,True,False,False,1
22.5,34113.0,2.9,84.7,2,45.5,2.5,0.75,0.32,0.29,False,True,True,True,False,False,True,False,False,True,False,True,False,False,0
21.5,34151.0,5.55,92.3,2,18.6,5.2,2.78,3.3,3.3,False,True,True,True,False,False,False,False,False,True,False,False,False,False,1
19.5,32741.0,3.71,77.5,1,31.8,7.1,1.37,1.71,1.75,True,True,True,True,False,True,False,False,False,True,False,True,False,False,0
21.8,41919.0,2.83,95.2,1,14.5,8.0,2.75,3.02,2.97,False,True,True,True,True,False,False,False,False,False,False,False,False,False,0
21.3,25408.0,3.36,95.2,0,5.9,6.1,1.98,1.62,1.58,False,True,True,False,True,False,False,False,False,False,True,False,False,False,0
23.1,82493.0,2.2,83.8,0,44.3,4.7,3.88,4.0,3.9,False,True,True,False,False,False,True,True,False,False,False,True,False,False,0
22.7,25000.0,3.96,75.4,1,45.4,5.0,1.4,1.6,1.59,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
21.1,25000.0,0.5,100.0,4,24.2,3.6,3.36,3.07,3.07,True,False,True,True,False,False,False,True,False,False,False,False,False,False,0
19.0,25000.0,4.35,95.8,0,30.6,8.1,2.73,2.73,2.76,False,True,True,False,False,True,False,False,False,False,False,False,False,True,0
19.6,25000.0,2.0,83.5,0,26.5,6.7,1.32,1.49,1.52,True,True,True,False,False,False,True,False,True,False,False,False,False,True,0
19.8,44529.0,5.65,71.1,4,26.5,5.2,3.36,2.89,2.95,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0
20.3,41391.0,3.08,87.0,2,24.1,6.5,3.06,2.93,2.93,False,True,True,True,False,True,False,False,False,False,False,False,True,False,0
21.6,29740.5,4.0,62.3,1,35.5,5.5,2.32,2.18,2.16,False,True,True,False,False,True,False,False,True,False,False,False,True,False,0
22.6,25000.0,4.05,89.0,0,25.4,5.0,2.78,2.93,2.91,True,True,True,True,False,True,False,True,False,False,False,False,False,False,0
20.9,46503.0,4.51,83.8,3,35.0,4.1,3.74,3.57,3.54,True,True,False,False,False,True,False,False,False,False,False,True,False,False,0
21.0,30764.0,4.05,69.2,2,50.0,4.2,2.7,2.3,2.31,True,True,False,False,False,True,False,True,False,False,False,False,True,False,0
21.3,32858.0,1.89,72.6,0,34.7,6.2,0.0,0.1,0.1,True,True,True,False,False,False,False,False,False,True,False,False,False,False,1
19.9,43277.0,4.15,75.9,2,31.5,7.4,2.34,2.45,2.45,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0
19.0,29740.5,4.0,80.1,4,23.1,5.5,2.04,1.62,1.54,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0
17.1,140414.0,3.85,76.8,3,29.8,4.1,2.69,2.98,2.98,False,True,True,False,False,False,False,False,False,True,False,False,True,False,0
19.5,66113.0,4.75,63.8,0,10.0,7.2,1.73,2.02,2.0,False,False,True,True,False,False,True,False,False,True,False,True,False,False,1
22.0,29740.5,4.0,80.4,0,48.5,5.5,2.36,3.06,3.02,True,True,False,True,True,False,False,False,False,True,False,False,True,False,0
19.5,25000.0,2.53,79.9,1,18.5,1.5,3.14,3.18,3.16,True,True,False,False,False,True,False,False,False,True,False,False,True,False,0
20.5,28205.0,4.8,94.7,2,7.0,4.2,3.51,3.49,3.5,True,True,False,False,True,False,False,False,True,False,False,False,True,False,0
22.0,33168.0,1.47,94.1,3,28.7,6.3,3.51,3.59,3.58,False,True,True,False,False,False,True,False,True,False,False,False,True,False,0
22.1,56352.0,4.37,71.5,2,34.3,4.1,4.0,4.0,4.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
18.6,25000.0,2.42,85.1,0,45.9,5.6,2.45,2.61,2.63,False,True,True,True,True,False,False,True,False,False,False,False,False,False,0
23.2,35288.0,5.82,88.3,2,32.9,3.3,4.0,4.0,3.94,True,True,True,False,False,False,True,False,True,False,False,False,True,False,0
23.5,25000.0,2.11,81.0,3,41.1,4.8,2.69,2.9,2.96,True,True,False,True,False,True,False,False,True,False,False,False,True,False,0
18.5,38631.0,2.14,83.4,2,41.2,3.5,3.12,2.91,2.95,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
19.2,27875.0,7.03,90.8,0,40.0,3.3,4.0,4.0,4.0,True,True,False,True,False,False,False,False,False,False,True,False,True,False,0
23.6,95036.0,5.64,84.3,1,16.4,4.1,3.57,3.61,3.55,False,True,True,False,False,False,True,False,False,False,True,False,False,True,0
20.7,25000.0,2.95,87.4,1,36.1,7.1,1.08,1.14,1.16,True,True,False,False,True,False,False,False,False,True,False,False,True,False,1
17.0,67668.0,2.39,93.3,1,13.4,6.3,2.42,2.49,2.44,True,True,True,True,False,False,True,True,False,False,False,False,True,False,0
17.9,25000.0,2.8,78.4,1,53.9,9.2,0.4,0.59,0.59,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
20.5,25000.0,4.47,88.4,1,38.4,4.4,2.63,2.74,2.74,True,True,True,False,False,False,False,True,False,False,False,True,False,False,0
18.4,25000.0,4.37,78.4,2,22.5,7.3,0.73,1.03,1.05,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0
20.1,34552.0,3.48,90.6,2,34.5,8.8,1.65,1.23,1.23,False,True,True,True,False,False,True,False,True,False,False,False,False,False,0
21.1,25000.0,6.23,77.0,2,17.9,7.5,0.11,0.0,0.0,False,True,False,True,False,True,False,False,True,False,False,True,False,False,1
24.2,25000.0,2.98,85.5,1,11.3,7.5,2.17,2.32,2.32,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
20.4,33579.0,1.54,80.2,1,40.5,5.7,2.33,2.39,2.39,False,True,True,False,False,False,False,False,True,False,False,False,False,False,1
23.4,38990.0,7.47,86.7,0,18.2,5.9,4.0,3.83,3.82,True,True,False,False,True,False,False,False,False,True,False,False,False,False,1
24.1,30452.0,5.19,75.2,1,27.8,3.8,1.53,2.02,2.02,False,True,True,True,False,False,False,True,False,False,False,False,False,False,0
24.2,26975.0,3.73,79.8,3,32.5,1.0,3.33,3.35,3.36,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0
21.6,89085.0,4.27,81.6,3,27.8,5.9,2.07,2.58,2.64,True,True,False,False,False,False,True,False,True,False,False,False,False,False,1
17.0,32451.0,4.16,73.4,4,17.7,3.8,1.93,2.71,2.75,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0
22.0,48214.0,1.89,77.1,3,30.7,4.7,2.12,1.97,1.97,False,True,True,True,False,False,False,False,False,False,True,True,False,False,0
23.3,32395.0,3.98,68.9,0,31.8,4.0,3.13,3.22,3.19,False,True,True,False,True,False,False,False,False,False,True,True,False,False,0
20.8,25000.0,4.56,85.0,2,40.5,6.1,2.81,3.04,3.04,False,True,True,False,False,False,False,False,False,False,True,True,False,False,0
24.8,41354.0,4.5,88.4,1,59.3,5.1,2.25,2.18,2.18,True,True,True,False,False,False,False,False,False,False,True,False,False,False,1
22.9,25000.0,0.9,70.9,0,6.3,7.8,1.57,1.72,1.74,True,False,True,False,True,False,False,False,True,False,False,False,False,True,1
22.3,28153.0,4.24,72.6,4,20.4,4.2,1.85,1.69,1.68,True,True,True,False,False,False,True,True,False,False,False,False,True,False,0
23.4,35712.0,4.6,74.3,2,32.7,5.8,2.8,2.45,2.45,True,True,False,True,False,False,False,False,False,False,False,False,False,False,0
21.7,25000.0,3.93,71.8,2,42.1,5.2,3.6,3.82,3.77,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0
17.0,25000.0,2.42,85.2,1,34.2,5.0,3.71,4.0,3.96,False,True,False,True,True,False,False,False,True,False,False,True,False,False,0
19.9,51312.0,5.7,76.5,5,43.5,5.4,3.76,3.73,3.73,True,False,False,True,False,False,False,False,False,False,True,True,False,False,0
23.6,25000.0,3.96,84.0,1,12.2,8.2,0.71,0.73,0.68,False,True,True,True,False,True,False,False,False,False,False,False,False,False,1
19.2,25000.0,3.72,76.0,0,26.2,7.0,1.57,1.59,1.59,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0
20.5,29740.5,4.0,79.3,0,47.5,5.5,2.23,2.53,2.53,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0
18.7,25000.0,2.1,90.3,2,19.7,4.4,4.0,4.0,3.99,False,True,True,False,False,False,True,False,False,False,False,False,False,False,0
24.9,38199.0,6.54,72.8,1,5.0,4.1,1.89,1.93,1.93,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
24.7,28834.0,5.47,77.5,2,20.2,5.7,1.6,1.35,1.41,True,True,False,True,False,False,True,True,False,False,False,False,True,False,0
19.1,33495.0,3.1,85.3,1,35.2,2.8,3.34,3.4,3.4,True,True,False,False,False,False,False,False,False,False,True,False,False,False,0
21.3,25000.0,1.5,79.5,5,29.2,5.1,0.63,1.24,1.27,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0
19.5,33395.0,4.69,83.5,0,14.6,6.2,2.88,2.81,2.83,True,True,False,False,False,False,True,True,False,False,False,False,False,True,0
22.4,57702.0,4.97,82.0,0,21.3,4.2,2.95,2.66,2.74,False,True,False,False,False,False,True,True,False,False,False,False,True,False,0
22.1,25000.0,4.08,69.9,1,14.0,5.6,2.65,2.61,2.56,False,True,False,False,True,False,False,True,False,False,False,True,False,False,0
22.8,51492.0,3.56,93.2,5,15.4,6.0,2.43,2.64,2.64,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
21.7,28827.0,1.83,81.2,0,19.5,2.3,1.95,2.31,2.29,True,True,True,False,False,False,True,False,True,False,False,False,True,False,0
27.5,46198.0,4.78,94.8,2,31.3,5.9,1.37,1.66,1.66,True,True,False,False,False,False,False,False,False,False,True,False,True,False,1
18.7,32121.0,1.81,84.7,2,5.0,4.7,0.65,0.31,0.32,True,True,True,True,False,True,False,False,False,False,True,False,False,False,1
17.2,29143.0,4.36,92.5,1,46.4,8.8,1.82,1.91,2.02,True,True,False,False,False,False,True,False,True,False,False,True,False,False,0
