Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout,Data_Ingresso
2550,25.6,Male,27036.0,No,3.93,90.9,3.0,32.9,Yes,No,7.3,2.09,2.32,2.18,Year 4,Engenharia,Bachelor,0,2029-12-24
2551,17.5,Male,25000.0,Yes,4.44,92.8,3.0,18.8,No,No,7.1,3.44,3.19,3.26,Year 2,Administração,High School,0,2029-12-25
2552,17.0,Male,76160.0,Yes,4.71,78.5,0.0,28.5,No,No,6.0,1.19,1.77,1.85,Year 2,Engenharia,High School,1,2029-12-26
2553,25.1,Female,25000.0,Yes,2.92,88.9,1.0,11.8,No,No,6.8,0.0,0.0,0.03,Year 2,Design,,0,2029-12-27
2554,21.9,Female,60378.0,No,1.57,94.5,3.0,25.8,No,No,6.7,0.89,0.99,0.97,Year 4,Sistemas de Informação,Master,1,2029-12-28
2555,19.1,Female,31992.0,Yes,4.52,78.7,2.0,19.0,No,Yes,9.0,0.0,0.0,0.0,Year 3,Design,PhD,1,2029-12-29
2556,22.2,Female,61342.0,Yes,1.59,88.3,1.0,5.0,Yes,Yes,5.1,2.41,3.06,3.06,Year 3,Administração,,0,2029-12-30
2557,17.0,Male,76847.0,Yes,4.42,78.6,5.0,56.5,Yes,Yes,4.1,2.72,3.19,3.19,Year 1,Design,High School,0,2029-12-31
2558,21.0,Male,31285.0,Yes,4.95,71.2,2.0,20.7,No,No,5.9,1.37,1.52,1.52,Year 1,Ciências,High School,0,2030-01-01
2559,21.7,Male,25000.0,Yes,5.46,82.0,1.0,18.7,No,Yes,3.8,2.7,3.09,3.09,Year 3,Sistemas de Informação,Bachelor,0,2030-01-02
2560,23.0,Male,30937.0,No,3.83,80.0,1.0,49.5,Yes,No,4.8,0.4,0.33,0.33,Year 1,Design,High School,0,2030-01-03
2561,18.8,Female,28089.0,Yes,6.61,74.6,1.0,15.9,No,No,6.3,0.39,0.69,0.69,Year 1,Sistemas de Informação,Bachelor,0,2030-01-04
2562,21.2,Female,25000.0,Yes,2.19,79.3,0.0,12.6,No,No,4.6,1.34,0.89,0.96,Year 2,Engenharia,Bachelor,1,2030-01-05
2563,19.0,Male,75470.0,Yes,5.89,80.2,3.0,27.5,No,No,5.1,1.14,0.89,0.87,Year 3,Administração,High School,0,2030-01-06
2564,21.6,Female,34457.0,Yes,3.0,84.2,0.0,24.1,No,No,5.0,3.67,3.37,3.42,Year 3,Administração,High School,0,2030-01-07
2565,19.0,Female,25000.0,Yes,4.05,90.3,2.0,22.3,No,No,4.7,3.03,3.19,3.25,Year 2,Administração,Master,0,2030-01-08
2566,20.1,Male,25000.0,Yes,4.2,90.3,1.0,19.0,No,Yes,3.5,2.73,2.41,2.35,Year 3,Design,High School,0,2030-01-09
2567,18.8,Male,25000.0,Yes,5.75,81.3,6.0,27.7,No,No,7.3,3.28,3.08,3.08,Year 1,Sistemas de Informação,High School,1,2030-01-10
2568,22.4,Male,47207.0,Yes,2.57,77.6,2.0,49.6,No,Yes,8.0,2.92,2.86,2.91,Year 2,Design,High School,1,2030-01-11
2569,22.9,Male,25000.0,Yes,6.78,92.7,0.0,10.7,No,No,7.2,4.0,3.8,3.92,Year 3,Design,Bachelor,0,2030-01-12
2570,20.5,Female,25000.0,Yes,1.21,81.2,3.0,40.1,Yes,No,7.2,0.7,0.58,0.56,Year 2,Sistemas de Informação,Bachelor,1,2030-01-13
2571,21.1,Male,39851.0,Yes,3.9,77.2,2.0,48.4,No,Yes,4.8,2.39,2.44,2.49,Year 3,Engenharia,Bachelor,0,2030-01-14
2572,17.8,Male,25000.0,Yes,4.75,83.4,0.0,22.5,No,No,5.8,3.32,3.4,3.42,Year 2,Design,Bachelor,0,2030-01-15
2573,20.3,Female,41271.0,Yes,5.34,67.4,1.0,34.5,Yes,No,4.1,3.92,4.0,3.97,Year 3,Sistemas de Informação,Bachelor,0,2030-01-16
2574,20.9,Female,31482.0,Yes,2.14,78.2,0.0,28.5,Yes,No,5.3,2.06,2.25,2.22,Year 2,Engenharia,High School,1,2030-01-17
2575,26.8,Male,28269.0,Yes,1.44,77.7,2.0,9.4,No,Yes,5.4,0.45,0.1,0.11,Year 2,Administração,Bachelor,0,2030-01-18
2576,18.6,Female,25000.0,Yes,5.7,75.7,1.0,44.6,No,No,3.0,2.7,2.88,2.98,Year 4,Sistemas de Informação,High School,0,2030-01-19
2577,24.2,Male,25000.0,Yes,4.32,85.0,1.0,30.4,Yes,Yes,5.7,3.75,3.89,3.88,Year 3,Administração,High School,0,2030-01-20
2578,23.2,Male,42682.0,Yes,1.52,90.6,1.0,23.7,No,Yes,4.5,1.78,1.99,1.98,Year 2,Sistemas de Informação,High School,1,2030-01-21
2579,21.6,Female,25000.0,Yes,3.34,95.5,1.0,11.7,No,No,6.0,2.09,1.91,1.89,Year 4,Administração,Bachelor,0,2030-01-22
2580,24.9,Male,61281.0,Yes,3.04,78.0,2.0,36.3,No,Yes,5.1,2.33,2.27,2.27,Year 1,Design,,1,2030-01-23
2581,21.8,Female,121521.0,No,5.47,79.7,2.0,31.8,No,No,6.1,2.48,2.51,2.46,Year 2,Design,Bachelor,0,2030-01-24
2582,21.9,Male,44083.0,Yes,3.53,76.6,1.0,37.3,Yes,Yes,6.8,2.99,2.64,2.66,Year 4,Ciências,Bachelor,1,2030-01-25
2583,20.9,Male,72817.0,Yes,3.76,86.3,2.0,36.7,No,No,3.2,1.17,1.0,1.0,Year 1,Sistemas de Informação,High School,0,2030-01-26
2584,23.7,Female,45818.0,Yes,3.67,67.1,2.0,20.2,No,No,4.9,2.9,3.19,3.15,Year 2,Design,,0,2030-01-27
2585,23.4,Male,25000.0,Yes,6.17,78.9,2.0,5.0,No,No,4.3,0.63,0.1,0.21,Year 3,Engenharia,PhD,0,2030-01-28
2586,19.6,Female,33526.0,Yes,5.18,84.3,1.0,28.7,Yes,No,7.6,0.0,0.0,0.01,Year 3,Administração,High School,1,2030-01-29
2587,18.1,Female,99508.0,Yes,4.9,77.0,1.0,27.9,Yes,Yes,8.6,0.58,0.14,0.02,Year 2,Design,High School,0,2030-01-30
2588,20.6,Female,25000.0,Yes,4.26,78.6,0.0,32.0,No,Yes,5.6,1.7,1.38,1.3,Year 3,Administração,Bachelor,1,2030-01-31
2589,19.2,Female,25000.0,Yes,4.25,89.9,0.0,48.2,No,No,6.2,3.7,3.4,3.49,Year 4,Design,Bachelor,0,2030-02-01
2590,20.9,Male,25000.0,No,2.82,81.5,1.0,29.4,No,No,2.8,4.0,4.0,4.0,Year 1,Design,High School,0,2030-02-02
2591,23.7,Female,26095.0,Yes,5.13,91.6,4.0,38.3,No,No,6.0,1.41,1.14,1.19,Year 3,Administração,Bachelor,1,2030-02-03
2592,20.0,Female,25000.0,Yes,3.51,95.1,3.0,34.5,No,No,5.0,2.71,2.28,2.21,Year 4,Sistemas de Informação,Master,0,2030-02-04
2593,20.9,Female,,Yes,,71.2,3.0,13.4,No,No,,0.98,1.38,1.33,Year 4,Design,Bachelor,0,2030-02-05
2594,21.1,Female,33854.0,Yes,3.81,79.7,4.0,14.5,No,No,5.1,1.29,1.31,1.31,Year 1,Ciências,Master,1,2030-02-06
2595,22.9,Female,53265.0,Yes,4.02,94.7,1.0,43.8,No,No,4.0,4.0,4.0,3.92,Year 2,Ciências,High School,0,2030-02-07
2596,17.0,Male,25000.0,Yes,5.75,61.8,3.0,19.4,No,Yes,3.1,2.33,1.98,1.97,Year 4,Ciências,Bachelor,0,2030-02-08
2597,19.7,Female,25000.0,Yes,5.11,69.6,3.0,34.4,No,No,5.8,2.5,2.24,2.31,Year 3,Administração,Bachelor,0,2030-02-09
2598,21.5,Male,25000.0,Yes,2.72,88.2,2.0,17.7,No,No,4.5,3.67,4.0,4.0,Year 3,Engenharia,Bachelor,0,2030-02-10
2599,23.6,Male,25000.0,Yes,5.35,100.0,0.0,39.0,Yes,Yes,7.7,3.44,3.33,3.35,Year 3,Engenharia,High School,0,2030-02-11
2600,19.9,Female,36626.0,Yes,0.62,87.5,2.0,33.0,No,No,6.6,0.83,0.27,0.27,Year 1,Sistemas de Informação,Master,0,2030-02-12
2601,17.0,Male,40617.0,Yes,4.54,83.5,0.0,26.4,No,Yes,5.3,1.54,1.56,1.56,Year 3,Administração,Bachelor,0,2030-02-13
2602,22.4,Male,42698.0,Yes,3.11,78.3,0.0,38.0,No,No,6.6,3.01,3.18,3.18,Year 1,Administração,,0,2030-02-14
2603,19.6,Male,25000.0,Yes,2.17,86.4,3.0,33.1,Yes,Yes,8.6,1.4,1.56,1.57,Year 3,Ciências,Master,0,2030-02-15
2604,18.4,Female,29725.0,Yes,2.47,91.3,1.0,21.3,Yes,No,3.4,3.29,2.97,2.99,Year 3,Engenharia,Bachelor,0,2030-02-16
2605,19.6,Male,25000.0,Yes,5.9,88.0,3.0,30.1,No,No,4.4,2.67,2.67,2.7,Year 2,Administração,Master,0,2030-02-17
2606,20.6,Female,37831.0,Yes,4.59,82.5,0.0,38.0,No,No,9.0,1.63,1.59,1.57,Year 4,Engenharia,Bachelor,0,2030-02-18
2607,19.7,Male,39634.0,Yes,4.49,90.3,1.0,43.3,Yes,No,4.1,4.0,4.0,3.92,Year 2,Sistemas de Informação,Bachelor,0,2030-02-19
2608,17.0,Male,25000.0,Yes,5.26,84.4,3.0,28.5,No,No,6.7,1.74,1.29,1.31,Year 4,Ciências,Bachelor,0,2030-02-20
2609,23.0,Male,53147.0,Yes,3.7,86.1,3.0,51.4,Yes,No,7.6,1.82,1.09,1.09,Year 1,Engenharia,Bachelor,1,2030-02-21
2610,23.8,Female,,Yes,,89.8,1.0,21.1,No,Yes,,0.8,0.97,0.97,Year 1,Engenharia,Master,1,2030-02-22
2611,22.4,Male,49065.0,Yes,3.71,74.5,1.0,11.3,Yes,No,6.7,1.35,1.77,1.82,Year 3,Administração,Master,0,2030-02-23
2612,18.5,Female,26965.0,Yes,0.5,81.8,2.0,13.1,No,No,5.0,2.73,2.56,2.61,Year 3,Engenharia,High School,0,2030-02-24
2613,20.6,Female,25000.0,Yes,6.09,82.9,1.0,29.9,No,No,8.8,2.48,2.88,2.86,Year 4,Administração,Bachelor,0,2030-02-25
2614,21.0,Female,26227.0,Yes,0.5,72.4,4.0,30.1,Yes,No,4.7,0.0,0.59,0.58,Year 3,Administração,Master,1,2030-02-26
2615,22.3,Female,25000.0,Yes,3.65,73.3,3.0,31.5,No,Yes,3.8,1.16,1.08,1.08,Year 1,Ciências,Bachelor,1,2030-02-27
2616,22.5,Male,,Yes,,77.0,2.0,22.0,Yes,Yes,,2.66,2.61,2.67,Year 4,Design,Bachelor,0,2030-02-28
2617,19.4,Female,25000.0,No,0.94,90.3,0.0,56.7,No,No,6.8,1.17,0.7,0.72,Year 4,Sistemas de Informação,Bachelor,1,2030-03-01
2618,21.2,Female,25000.0,Yes,3.81,80.4,1.0,48.1,No,No,5.8,0.94,1.1,1.04,Year 4,Engenharia,Bachelor,0,2030-03-02
2619,22.0,Female,33920.0,Yes,3.79,83.0,3.0,16.3,No,Yes,5.6,3.21,3.24,3.24,Year 1,Administração,PhD,0,2030-03-03
2620,24.2,Female,30114.0,Yes,5.19,84.5,2.0,28.8,Yes,No,4.6,3.58,3.64,3.61,Year 3,Sistemas de Informação,High School,0,2030-03-04
2621,22.5,Female,25000.0,Yes,4.63,87.0,2.0,30.6,Yes,No,4.2,2.06,2.13,2.12,Year 4,Sistemas de Informação,Bachelor,0,2030-03-05
2622,22.7,Female,25000.0,Yes,2.26,86.0,2.0,38.2,No,No,4.4,3.12,2.93,2.88,Year 2,Ciências,Master,0,2030-03-06
2623,21.2,Male,35378.0,Yes,3.16,82.5,1.0,11.7,Yes,No,6.1,0.0,0.33,0.24,Year 3,Engenharia,Bachelor,1,2030-03-07
2624,24.1,Female,25000.0,No,2.61,80.9,0.0,9.4,No,No,5.1,3.07,3.07,3.02,Year 3,Design,Bachelor,0,2030-03-08
2625,21.9,Female,27354.0,Yes,1.59,90.8,5.0,15.4,No,No,2.8,3.18,3.79,3.81,Year 3,Administração,High School,0,2030-03-09
2626,19.1,Female,85732.0,Yes,3.15,78.1,0.0,48.0,Yes,No,4.7,1.98,1.82,1.8,Year 4,Design,Bachelor,0,2030-03-10
2627,24.1,Male,43946.0,No,5.93,92.9,2.0,22.1,Yes,No,5.1,2.52,2.27,2.29,Year 2,Ciências,Bachelor,0,2030-03-11
2628,22.5,Female,,Yes,,77.4,2.0,39.7,No,No,,2.38,2.07,2.03,Year 4,Ciências,Bachelor,0,2030-03-12
2629,20.0,Female,25000.0,Yes,4.55,79.7,1.0,37.1,No,Yes,6.0,2.31,2.54,2.56,Year 4,Engenharia,High School,0,2030-03-13
2630,19.9,Male,32568.0,Yes,2.43,87.7,1.0,27.8,Yes,No,8.7,2.58,2.48,2.48,Year 1,Sistemas de Informação,High School,0,2030-03-14
2631,21.7,Female,25000.0,Yes,1.46,100.0,3.0,39.9,Yes,No,3.7,1.66,1.79,1.79,Year 1,Design,Master,0,2030-03-15
2632,22.0,Male,25000.0,Yes,4.74,66.5,0.0,15.3,Yes,No,6.5,1.92,1.86,1.86,Year 1,Design,High School,0,2030-03-16
2633,21.4,Female,40922.0,Yes,5.31,88.9,3.0,24.3,Yes,No,6.6,3.7,3.38,3.38,Year 1,Ciências,Master,0,2030-03-17
2634,21.7,Male,36046.0,Yes,4.21,85.8,2.0,5.0,No,No,6.0,2.23,1.99,1.98,Year 4,Administração,Bachelor,0,2030-03-18
2635,24.7,Male,38963.0,Yes,4.99,78.4,1.0,31.2,No,Yes,5.0,0.87,0.74,0.81,Year 2,Engenharia,Bachelor,1,2030-03-19
2636,23.4,Male,34816.0,Yes,3.57,84.9,0.0,20.5,No,Yes,4.3,2.88,3.02,3.03,Year 2,Engenharia,Bachelor,0,2030-03-20
2637,21.4,Female,28590.0,Yes,4.07,72.4,2.0,56.3,No,No,5.4,1.37,1.32,1.35,Year 2,Sistemas de Informação,High School,1,2030-03-21
2638,23.1,Male,25000.0,Yes,3.06,75.7,1.0,30.7,No,Yes,2.3,3.34,3.31,3.34,Year 4,Sistemas de Informação,High School,0,2030-03-22
2639,18.7,Female,40525.0,Yes,4.5,85.4,2.0,39.8,No,No,3.8,4.0,4.0,4.0,Year 2,Engenharia,Bachelor,0,2030-03-23
2640,21.9,Female,74454.0,Yes,3.76,73.9,1.0,37.8,No,No,3.7,2.9,2.72,2.72,Year 1,Sistemas de Informação,,0,2030-03-24
2641,25.0,Female,25000.0,Yes,4.79,83.2,1.0,29.1,No,No,6.4,2.38,1.99,1.99,Year 1,Design,,1,2030-03-25
2642,20.5,Male,25000.0,Yes,5.02,76.7,2.0,41.9,Yes,Yes,6.6,2.09,2.1,2.1,Year 1,Engenharia,Bachelor,0,2030-03-26
2643,19.1,Female,25000.0,Yes,3.54,78.4,2.0,30.4,No,Yes,3.6,3.99,3.78,3.73,Year 3,Design,Bachelor,0,2030-03-27
2644,19.6,Female,25000.0,Yes,4.67,90.6,1.0,35.7,No,No,3.1,2.95,2.63,2.61,Year 3,Ciências,PhD,0,2030-03-28
2645,18.6,Male,33576.0,Yes,3.1,72.7,1.0,58.3,No,No,2.9,2.51,1.85,1.82,Year 4,Administração,Bachelor,0,2030-03-29
2646,19.3,Male,25000.0,Yes,6.33,81.7,0.0,32.3,No,No,7.3,0.72,0.86,0.86,Year 1,Administração,Master,1,2030-03-30
2647,20.2,Male,38696.0,Yes,5.84,85.8,1.0,23.7,Yes,No,7.1,2.9,2.98,2.98,Year 1,Administração,Master,0,2030-03-31
2648,17.9,Female,43754.0,Yes,4.38,84.1,4.0,21.5,Yes,No,6.7,2.57,2.37,2.37,Year 1,Administração,Master,0,2030-04-01
2649,21.0,Male,25000.0,No,3.01,77.3,1.0,29.0,No,No,8.2,1.46,2.39,2.45,Year 4,Engenharia,High School,0,2030-04-02
2650,23.0,Male,25000.0,Yes,4.32,84.9,3.0,31.4,No,Yes,8.7,1.28,1.53,1.58,Year 4,Sistemas de Informação,Master,0,2030-04-03
2651,19.0,Female,31189.0,Yes,2.42,73.8,1.0,30.7,No,No,3.7,1.97,1.87,1.85,Year 3,Administração,High School,0,2030-04-04
2652,24.3,Female,27280.0,No,4.53,78.1,2.0,11.0,Yes,Yes,4.8,2.14,2.6,2.58,Year 4,Engenharia,Bachelor,1,2030-04-05
2653,22.1,Female,40611.0,Yes,1.23,94.7,0.0,5.0,Yes,Yes,6.9,2.69,2.83,2.83,Year 1,Design,Master,0,2030-04-06
2654,23.3,Female,27318.0,Yes,2.6,87.1,2.0,18.4,No,No,1.0,3.23,3.19,3.19,Year 1,Administração,Bachelor,0,2030-04-07
2655,19.6,Male,63504.0,Yes,4.48,82.0,3.0,30.7,No,Yes,5.0,1.62,1.82,1.77,Year 3,Ciências,Bachelor,0,2030-04-08
2656,22.9,Female,25000.0,No,5.81,85.6,3.0,30.8,No,No,7.2,1.25,1.48,1.5,Year 3,Design,High School,1,2030-04-09
2657,18.6,Male,25000.0,Yes,4.48,75.6,1.0,35.5,No,No,4.9,2.17,2.38,2.39,Year 4,Sistemas de Informação,Bachelor,0,2030-04-10
2658,23.0,Female,25000.0,Yes,3.58,84.3,2.0,34.4,No,No,6.8,4.0,3.74,3.74,Year 1,Design,High School,0,2030-04-11
2659,21.4,Female,46225.0,Yes,2.75,78.4,1.0,24.0,No,No,1.9,4.0,3.79,3.82,Year 2,Administração,Bachelor,0,2030-04-12
2660,22.2,Male,30266.0,Yes,3.33,77.4,1.0,17.8,Yes,No,6.0,1.34,1.02,1.09,Year 4,Ciências,High School,0,2030-04-13
2661,18.4,Female,43488.0,Yes,1.7,81.0,2.0,36.3,Yes,No,4.7,3.08,3.16,3.16,Year 1,Engenharia,High School,0,2030-04-14
2662,19.0,Male,42954.0,Yes,3.48,77.2,1.0,32.7,No,No,5.1,2.25,2.37,2.33,Year 2,Design,Bachelor,0,2030-04-15
2663,22.3,Male,25000.0,Yes,6.86,83.1,1.0,16.9,Yes,No,3.8,3.6,3.58,3.65,Year 4,Design,Bachelor,0,2030-04-16
2664,18.9,Female,25000.0,Yes,4.17,85.3,1.0,37.5,No,Yes,8.4,0.94,0.98,0.98,Year 1,Ciências,High School,0,2030-04-17
2665,22.0,Female,,Yes,,79.8,3.0,41.5,No,Yes,,3.26,3.91,3.91,Year 1,Sistemas de Informação,High School,0,2030-04-18
2666,18.0,Female,25000.0,Yes,1.58,59.2,4.0,39.5,Yes,No,5.8,1.96,1.81,1.76,Year 3,Ciências,Bachelor,0,2030-04-19
2667,22.9,Female,25000.0,Yes,5.83,75.1,1.0,41.6,Yes,No,9.2,2.18,2.68,2.68,Year 1,Sistemas de Informação,High School,0,2030-04-20
2668,18.3,Female,54149.0,Yes,5.98,73.3,3.0,21.0,Yes,No,3.8,1.13,0.73,0.75,Year 2,Design,Bachelor,1,2030-04-21
2669,22.2,Male,61028.0,Yes,4.28,85.0,1.0,40.2,No,No,5.8,2.54,2.56,2.57,Year 3,Design,Bachelor,1,2030-04-22
2670,22.4,Male,25000.0,Yes,4.8,76.2,2.0,28.1,Yes,Yes,4.3,1.72,1.76,1.76,Year 1,Sistemas de Informação,Bachelor,0,2030-04-23
2671,19.5,Male,25571.0,Yes,3.13,78.0,1.0,54.5,No,No,4.2,0.31,0.06,0.09,Year 3,Sistemas de Informação,PhD,1,2030-04-24
2672,22.3,Male,25000.0,Yes,3.64,88.7,0.0,40.7,No,No,6.1,2.79,2.28,2.3,Year 3,Engenharia,Bachelor,0,2030-04-25
2673,21.6,Female,31367.0,No,7.5,75.8,1.0,35.2,Yes,No,5.0,2.93,3.2,3.13,Year 2,Ciências,Bachelor,0,2030-04-26
2674,19.8,Male,,Yes,,83.6,1.0,50.6,Yes,No,,3.11,3.19,3.2,Year 3,Administração,High School,0,2030-04-27
2675,18.8,Male,48237.0,Yes,6.38,77.1,0.0,23.9,Yes,Yes,8.7,1.51,1.47,1.45,Year 2,Sistemas de Informação,Bachelor,1,2030-04-28
2676,17.0,Male,48005.0,Yes,6.67,78.2,3.0,36.6,Yes,No,5.2,1.83,1.41,1.42,Year 4,Administração,High School,0,2030-04-29
2677,21.8,Female,25000.0,Yes,4.58,72.7,1.0,56.8,No,Yes,2.7,3.65,3.08,3.15,Year 3,Ciências,Bachelor,0,2030-04-30
2678,17.6,Female,27132.0,Yes,3.84,77.8,1.0,39.8,No,No,5.0,3.04,2.63,2.65,Year 3,Administração,Bachelor,0,2030-05-01
2679,21.2,Male,,Yes,,71.1,2.0,31.8,Yes,No,,2.99,2.94,2.94,Year 2,Ciências,Bachelor,0,2030-05-02
2680,20.4,Female,25000.0,Yes,4.7,74.3,1.0,26.8,No,Yes,3.9,2.09,2.13,2.08,Year 3,Sistemas de Informação,High School,0,2030-05-03
2681,22.5,Male,58897.0,Yes,4.02,76.3,2.0,18.4,No,No,8.4,1.75,2.08,2.13,Year 4,Administração,Master,1,2030-05-04
2682,20.3,Female,25000.0,No,3.86,99.5,3.0,26.5,No,No,6.5,3.08,3.48,3.49,Year 2,Engenharia,Bachelor,0,2030-05-05
2683,20.3,Male,33023.0,Yes,3.38,84.1,3.0,20.2,No,Yes,3.4,2.35,1.8,1.81,Year 2,Administração,High School,1,2030-05-06
2684,22.6,Male,25000.0,Yes,4.39,84.7,0.0,27.2,No,No,4.3,2.8,2.6,2.6,Year 1,Design,Bachelor,0,2030-05-07
2685,21.7,Female,25000.0,Yes,4.61,77.0,0.0,28.7,Yes,No,4.6,2.02,1.89,1.89,Year 1,Engenharia,Master,0,2030-05-08
2686,21.7,Female,45949.0,Yes,3.96,90.3,2.0,41.9,Yes,Yes,4.0,3.09,2.78,2.73,Year 2,Sistemas de Informação,Master,0,2030-05-09
2687,22.0,Male,50468.0,Yes,5.53,91.6,0.0,25.1,No,No,3.4,2.07,2.52,2.52,Year 1,Sistemas de Informação,Master,0,2030-05-10
2688,17.6,Female,30208.0,Yes,3.98,77.2,2.0,22.8,Yes,Yes,4.5,1.33,1.31,1.27,Year 3,Engenharia,Master,1,2030-05-11
2689,22.7,Female,,Yes,,90.5,0.0,40.6,No,No,,3.08,2.95,2.88,Year 3,Design,Bachelor,0,2030-05-12
2690,22.3,Female,30524.0,Yes,2.54,92.7,4.0,38.4,No,No,7.8,0.85,0.8,0.75,Year 3,Design,High School,0,2030-05-13
2691,18.8,Male,63218.0,Yes,3.73,65.4,1.0,27.1,Yes,Yes,6.3,1.0,0.81,0.85,Year 4,Ciências,Master,0,2030-05-14
2692,20.5,Male,84603.0,Yes,3.92,88.9,2.0,37.2,No,No,6.4,0.95,0.85,0.75,Year 3,Ciências,Master,1,2030-05-15
2693,20.9,Female,25000.0,Yes,0.81,75.9,2.0,26.9,No,No,6.1,1.21,1.3,1.29,Year 4,Sistemas de Informação,Bachelor,1,2030-05-16
2694,20.7,Male,25000.0,Yes,4.67,92.6,1.0,27.4,No,Yes,4.1,4.0,3.87,3.88,Year 3,Administração,High School,0,2030-05-17
2695,21.7,Male,49228.0,Yes,5.19,75.6,1.0,48.6,Yes,Yes,7.6,3.26,3.33,3.33,Year 1,Design,High School,0,2030-05-18
2696,24.1,Male,25196.0,Yes,6.86,86.9,4.0,28.3,Yes,No,4.7,3.23,3.25,3.25,Year 1,Administração,Bachelor,0,2030-05-19
2697,23.4,Female,52356.0,Yes,2.79,67.9,3.0,25.1,No,Yes,4.9,0.74,0.52,0.52,Year 3,Design,High School,1,2030-05-20
2698,18.1,Male,35194.0,Yes,3.86,90.9,0.0,30.2,No,Yes,6.2,2.09,2.1,2.1,Year 1,Engenharia,Bachelor,0,2030-05-21
2699,22.4,Female,25000.0,Yes,4.59,82.6,1.0,6.4,No,No,10.0,0.0,0.0,0.0,Year 1,Design,,1,2030-05-22
2700,23.9,Male,30790.0,Yes,3.93,92.3,1.0,28.0,No,No,4.5,2.04,2.13,2.21,Year 2,Administração,Master,1,2030-05-23
2701,21.9,Male,65186.0,Yes,3.03,76.3,1.0,33.1,Yes,No,2.6,1.8,1.55,1.51,Year 2,Engenharia,Master,0,2030-05-24
2702,23.4,Male,27187.0,Yes,2.09,83.7,0.0,53.8,No,No,6.0,1.89,2.51,2.55,Year 2,Ciências,Master,0,2030-05-25
2703,25.4,Male,25000.0,Yes,4.09,94.2,3.0,31.1,No,No,6.7,2.3,2.58,2.44,Year 2,Design,Bachelor,0,2030-05-26
2704,23.3,Female,25000.0,Yes,5.6,81.8,2.0,35.3,No,Yes,4.7,3.69,4.0,4.0,Year 2,Ciências,Bachelor,0,2030-05-27
2705,21.5,Female,25000.0,Yes,4.01,85.4,0.0,34.2,Yes,Yes,4.4,4.0,3.88,3.82,Year 4,Engenharia,Bachelor,0,2030-05-28
2706,23.3,Male,25000.0,Yes,3.92,87.6,1.0,57.2,No,No,3.2,4.0,3.38,3.46,Year 2,Engenharia,High School,0,2030-05-29
2707,21.3,Male,48630.0,No,4.5,69.6,0.0,42.0,No,No,6.1,3.24,3.83,3.83,Year 1,Administração,High School,1,2030-05-30
2708,21.1,Female,25000.0,Yes,4.98,77.8,1.0,12.6,No,Yes,9.0,0.0,0.0,0.0,Year 4,Ciências,High School,1,2030-05-31
2709,20.2,Female,75527.0,Yes,4.43,91.1,2.0,44.7,Yes,No,8.6,2.95,2.91,2.94,Year 4,Design,PhD,0,2030-06-01
2710,24.4,Female,25000.0,Yes,2.39,65.6,2.0,18.7,Yes,No,6.0,0.89,0.73,0.73,Year 1,Administração,Bachelor,0,2030-06-02
2711,19.2,Female,120438.0,Yes,4.6,90.9,3.0,22.2,No,Yes,4.8,1.83,1.57,1.57,Year 1,Design,Master,0,2030-06-03
2712,24.4,Male,83727.0,Yes,3.18,77.3,2.0,14.4,No,No,6.2,0.82,0.71,0.73,Year 2,Administração,,1,2030-06-04
2713,22.1,Female,32361.0,Yes,3.06,98.4,1.0,51.9,No,Yes,4.9,3.55,3.26,3.21,Year 3,Administração,Bachelor,0,2030-06-05
2714,17.9,Male,25000.0,Yes,2.6,85.5,2.0,44.2,Yes,No,4.3,1.75,1.91,1.91,Year 1,Administração,Bachelor,0,2030-06-06
2715,21.8,Male,28760.0,No,3.89,75.6,4.0,44.8,No,No,5.8,0.93,0.82,0.9,Year 3,Design,High School,1,2030-06-07
2716,17.0,Female,25000.0,Yes,3.3,89.8,1.0,42.4,No,Yes,7.8,3.16,3.2,3.15,Year 3,Design,,0,2030-06-08
2717,22.4,Female,25000.0,Yes,3.62,93.5,2.0,38.3,Yes,No,5.2,3.73,3.42,3.4,Year 3,Administração,High School,0,2030-06-09
2718,22.9,Female,35405.0,Yes,2.7,86.8,1.0,26.2,Yes,No,5.1,2.57,2.45,2.41,Year 3,Ciências,Bachelor,0,2030-06-10
2719,19.7,Male,25000.0,Yes,5.16,78.4,2.0,32.5,No,Yes,5.0,3.27,3.23,3.26,Year 4,Engenharia,Bachelor,0,2030-06-11
2720,21.3,Male,25000.0,Yes,3.49,93.5,2.0,23.8,Yes,No,6.9,3.23,3.06,3.08,Year 4,Ciências,Bachelor,0,2030-06-12
2721,25.3,Male,26312.0,No,3.06,74.6,1.0,19.8,Yes,No,7.0,1.73,2.09,2.04,Year 4,Design,PhD,0,2030-06-13
2722,19.9,Female,25000.0,Yes,1.8,90.6,2.0,22.3,No,No,3.6,3.53,2.99,2.99,Year 1,Design,Bachelor,0,2030-06-14
2723,18.7,Male,103455.0,No,6.19,62.7,1.0,58.3,Yes,No,5.2,3.14,2.83,2.7,Year 2,Sistemas de Informação,High School,0,2030-06-15
